Importance	Ngram	Frequency in Race Columns	Frequency in Nonrace Columns
305	t_a	0.019230769230769232	0.011147103658536585
306	uba	0.019230769230769232	0.000857469512195122
307	las	0.019230769230769232	0.040777439024390245
308	r_b	0.0	0.0038109756097560975
309	fla	0.0	0.0027629573170731706
310	gle	0.0	0.00390625
311	55_	0.0	0.016101371951219513
312	dit	0.0	0.007240853658536586
313	215	0.019230769230769232	0.003429878048780488
314	pe_	0.0	0.15062881097560976
315	ula	0.07692307692307693	0.018102134146341462
316	uce	0.0	0.009146341463414634
317	pop	0.07692307692307693	0.0019054878048780487
318	des	0.019230769230769232	0.004382621951219513
319	iar	0.0	0.0012385670731707317
320	ved	0.0	0.026391006097560975
321	enc	0.0	0.008003048780487805
322	n_w	0.0	0.0026676829268292685
323	ebe	0.0	0.0009527439024390244
324	c12	0.0	0.002572408536585366
325	t-a	0.0	0.0014291158536585366
326	sm_	0.0	0.0027629573170731706
327	ien	0.0	0.027248475609756097
328	c_4	0.019230769230769232	0.001048018292682927
329	atm	0.0	0.061547256097560975
330	age	0.0	0.048685213414634144
331	pos	0.0	0.021722560975609755
332	is_	0.0	0.019721798780487805
333	5_0	0.0	0.0007621951219512195
334	y_1	0.0	0.005335365853658537
335	-am	0.019230769230769232	0.0016196646341463414
336	cor	0.0	0.01209984756097561
337	g_a	0.019230769230769232	0.00390625
338	liv	0.0	0.011432926829268292
339	e_c	0.0	0.030678353658536585
340	cs3	0.0	0.0005716463414634146
341	q_1	0.0	0.001048018292682927
342	emb	0.0	0.010289634146341464
343	rou	0.0	0.00819359756097561
344	an-	0.019230769230769232	0.0005716463414634146
345	23_	0.019230769230769232	0.023628048780487805
346	tal	0.0	0.033346036585365856
347	t_t	0.0	0.009527439024390244
348	13_	0.019230769230769232	0.03325076219512195
349	tot	0.0	0.004192073170731708
350	l_w	0.0	0.002572408536585366
351	361	0.0	0.0032393292682926828
352	dex	0.0	0.0011432926829268292
353	p1_	0.0	0.034203506097560975
354	rsm	0.0	9.527439024390244e-05
355	noc	0.019230769230769232	0.032679115853658534
356	ext	0.0	0.00390625
357	bp_	0.0	0.0013338414634146342
358	var	0.0	0.006859756097560976
359	3-c	0.0	0.001714939024390244
360	lex	0.0	0.0019054878048780487
361	n_s	0.019230769230769232	0.012766768292682926
362	rti	0.0	0.00857469512195122
363	ado	0.0	0.0004763719512195122
364	ysk	0.0	0.00019054878048780488
365	eli	0.0	0.02620045731707317
366	aac	0.0	0.0011432926829268292
367	e_r	0.019230769230769232	0.008003048780487805
368	t_h	0.0	0.004477896341463414
369	som	0.0	0.005525914634146341
370	ure	0.0	0.01876905487804878
371	inc	0.0	0.004192073170731708
372	11_	0.019230769230769232	0.03868140243902439
373	mpl	0.0	0.028963414634146343
374	lit	0.0	0.0020007621951219513
375	nis	0.0	0.0014291158536585366
376	lin	0.0	0.12557164634146342
377	lf_	0.019230769230769232	0.0009527439024390244
378	l_i	0.0	0.005144817073170732
379	oho	0.019230769230769232	0.0006669207317073171
380	uke	0.0	0.006383384146341463
381	scu	0.0	0.0035251524390243903
382	c+_	0.0	0.0007621951219512195
383	ria	0.0	0.017435213414634148
384	ad1	0.0	0.0005716463414634146
385	dil	0.0	0.00019054878048780488
386	oph	0.0	0.013147865853658536
387	ned	0.0	0.002381859756097561
388	eat	0.0	0.08098323170731707
389	/ca	0.019230769230769232	0.0006669207317073171
390	cre	0.0	0.009051067073170731
391	133	0.0	0.006764481707317073
392	odm	0.0	0.00038109756097560977
393	ll_	0.0	0.22522865853658536
394	tim	0.0	0.022389481707317072
395	ckg	0.0	0.0014291158536585366
396	ca_	0.019230769230769232	0.004192073170731708
397	1_1	0.0	0.007240853658536586
398	5+_	0.0	0.0016196646341463414
399	gab	0.0	0.00038109756097560977
400	man	0.019230769230769232	0.05706935975609756
401	lag	0.0	0.002381859756097561
402	den	0.019230769230769232	0.013624237804878049
403	log	0.0	0.006859756097560976
404	ry_	0.0	0.03563262195121951
405	ncr	0.0	0.006859756097560976
406	cip	0.0	0.0021913109756097563
407	her	0.019230769230769232	0.018959603658536585
408	c_1	0.019230769230769232	0.004192073170731708
409	mg_	0.0	0.001714939024390244
410	9g]	0.0	9.527439024390244e-05
411	vid	0.019230769230769232	0.012004573170731708
412	j10	0.0	0.00038109756097560977
413	sta	0.019230769230769232	0.042778201219512195
414	der	0.0	0.04487423780487805
415	met	0.0	0.013147865853658536
416	ont	0.0	0.07517149390243902
417	lys	0.0	0.001714939024390244
418	k37	0.0	0.00019054878048780488
419	no_	0.0	0.012671493902439025
420	g_5	0.0	0.0011432926829268292
421	cer	0.0	0.036871189024390245
422	eur	0.019230769230769232	0.018102134146341462
423	aro	0.0	0.0005716463414634146
424	ans	0.0	0.015434451219512195
425	fng	0.0	0.0012385670731707317
426	rep	0.019230769230769232	0.05078125
427	hen	0.019230769230769232	0.0027629573170731706
428	17_	0.019230769230769232	0.026295731707317072
429	a-d	0.0	0.0014291158536585366
430	ing	0.019230769230769232	0.02810594512195122
431	neo	0.0	0.004573170731707317
432	elf	0.019230769230769232	0.0002858231707317073
433	col	0.019230769230769232	0.022008384146341462
434	a_n	0.019230769230769232	0.0026676829268292685
435	l_m	0.0	0.009146341463414634
436	en_	0.019230769230769232	0.010861280487804877
437	c_f	0.0	0.004192073170731708
438	d13	0.0	0.002572408536585366
439	mon	0.0	0.019626524390243903
440	375	0.0	0.006097560975609756
441	4su	0.0	0.0006669207317073171
442	87-	0.0	0.0009527439024390244
443	50m	0.0	9.527439024390244e-05
444	unk	0.019230769230769232	0.0012385670731707317
445	d_c	0.0	0.02105564024390244
446	ino	0.019230769230769232	0.023151676829268292
447	ysm	0.0	0.0006669207317073171
448	vs-	0.0	9.527439024390244e-05
449	coh	0.019230769230769232	0.0006669207317073171
450	epi	0.0	0.017816310975609755
451	e_3	0.0	0.011147103658536585
452	arv	0.0	0.001714939024390244
453	tem	0.0	0.018959603658536585
454	pbm	0.0	0.009622713414634146
455	sc_	0.0	0.017911585365853657
