Importance	Ngram	Frequency in Race Columns	Frequency in Nonrace Columns
322	der	0.0	0.09592578423871462
323	ver	0.0	0.06809487375669472
324	rm_	0.0	0.0225707727620505
325	bef	0.0	0.006312165263963275
326	an1	0.0	0.001434583014537108
327	la_	0.0	0.04284621270084162
328	em_	0.0	0.07010328997704666
329	ll)	0.0	0.00038255547054322876
330	coh	0.019230769230769232	0.00889441469013007
331	eve	0.0	0.018458301453710788
332	rth	0.019230769230769232	0.0029648048967100228
333	ia_	0.0	0.048871461361897475
334	rad	0.0	0.008607498087222647
335	r_d	0.0	0.011094108645753635
336	rga	0.0	0.031943381790359604
337	per	0.0	0.041124713083397095
338	a_s	0.0	0.22551644988523337
339	id_	0.0	0.21614384085692426
340	anc	0.0	0.25592960979342005
341	ipi	0.0	0.00306044376434583
342	/fl	0.0	0.0013389441469013007
343	n_i	0.038461538461538464	0.016162968630451417
344	tio	0.09615384615384616	0.130451415455241
345	-kr	0.0	0.004016832440703902
346	ure	0.0	0.038925019127773526
347	n_e	0.0	0.01501530221882173
348	sit	0.0	0.03940321346595256
349	mal	0.0	0.17434965570007652
350	lco	0.019230769230769232	0.0007651109410864575
351	12-	0.0	0.018458301453710788
352	ld_	0.0	0.020849273144605968
353	re_	0.019230769230769232	0.08932670237184391
354	il_	0.0	0.010520275439938791
355	nti	0.0	0.06599081866870696
356	ge_	0.0	0.08148431522570773
357	o_c	0.0	0.012433052792654935
358	2_f	0.0	0.0598699311400153
359	ibo	0.0	0.010520275439938791
360	dne	0.0	0.015971690895179802
361	l_l	0.0	0.16067329762815608
362	of_	0.0	0.044663351185921955
363	ecl	0.0	0.002008416220351951
364	uro	0.019230769230769232	0.033569242540168326
365	irc	0.0	0.008607498087222647
366	use	0.019230769230769232	0.13016449885233358
367	lth	0.0	0.049254016832440704
368	gki	0.0	0.0007651109410864575
369	bmc	0.0	0.17559296097934202
370	bi-	0.019230769230769232	0.001052027543993879
371	bal	0.0	0.006981637337413925
372	cin	0.019230769230769232	0.06752104055087987
373	lot	0.019230769230769232	0.00306044376434583
374	boa	0.0	0.00019127773527161438
375	ers	0.0	0.012433052792654935
376	p10	0.0	0.01023335883703137
377	imu	0.0	0.022283856159143075
378	mor	0.019230769230769232	0.09085692425401683
379	up_	0.0	0.016449885233358837
380	401	0.0	0.009946442234123947
381	res	0.0	0.07823259372609029
382	16_	0.038461538461538464	0.11897475133894414
383	-1-	0.0	0.021518745218056617
384	for	0.0	0.0570964039785769
385	-_i	0.0	0.002008416220351951
386	sor	0.0	0.016258607498087222
387	mpo	0.0	0.006694720734506504
388	ep1	0.0	0.1647857689364958
389	cr7	0.0	0.00038255547054322876
390	f_d	0.019230769230769232	0.007555470543228768
391	7-_	0.0	0.00038255547054322876
392	-tr	0.0	0.014345830145371078
393	c_6	0.038461538461538464	0.0009563886763580719
394	cul	0.0	0.05193190512624331
395	min	0.0	0.01807574598316756
396	lig	0.0	0.006694720734506504
397	don	0.0	0.1713848508033665
398	r-r	0.0	0.0017214996174445293
399	own	0.019230769230769232	0.025918133129303748
400	rai	0.019230769230769232	0.019510328997704666
401	[13	0.0	9.563886763580719e-05
402	ima	0.0	0.0331866870696251
403	ono	0.0	0.21996939556235653
404	sub	0.0	0.07297245600612089
405	ep_	0.0	0.09123947972456006
406	liu	0.0	0.018840856924254017
407	r_s	0.0	0.03270849273144606
408	s_s	0.0	0.04676740627390972
409	d_i	0.0	0.012528691660290742
410	oge	0.0	0.0265876052027544
411	8_p	0.0	0.012050497322111706
412	)_a	0.0	0.002104055087987758
413	r41	0.0	0.0008607498087222647
414	e)_	0.0	0.006790359602142311
415	tch	0.0	0.12882555470543228
416	8-0	0.0	0.013867635807192042
417	v5_	0.0	0.0009563886763580719
418	get	0.0	0.011954858454475898
419	7+_	0.0	0.0002869166029074216
420	gio	0.0	0.00545141545524101
421	eus	0.0	0.019892884468247895
422	71_	0.019230769230769232	0.05078423871461362
423	10_	0.038461538461538464	0.16813312930374905
424	so_	0.0	0.08311017597551645
425	ol5	0.0	0.00038255547054322876
426	t-u	0.0	0.00019127773527161438
427	imm	0.0	0.018553940321346597
428	aac	0.0	0.02964804896710023
429	ry_	0.0	0.1010902830910482
430	a6-	0.0	0.0007651109410864575
431	cid	0.0	0.004686304514154553
432	tfo	0.0	0.0022953328232593728
433	293	0.0	0.04332440703902066
434	ost	0.0	0.10434200459066564
435	eni	0.0	0.02142310635042081
436	en_	0.019230769230769232	0.14938791124713083
437	a12	0.0	0.007172915072685539
438	hea	0.0	0.059391736801836265
439	rsi	0.0	0.00306044376434583
440	ens	0.0	0.013580719204284622
441	t36	0.0	0.0018171384850803366
442	oun	0.0	0.010807192042846213
443	n_n	0.019230769230769232	0.012433052792654935
444	tte	0.0	0.003538638102524866
445	bro	0.0	0.08196250956388676
446	iff	0.0	0.050688599846977815
447	02b	0.0	0.002486610558530987
448	kin	0.019230769230769232	0.0358645753634277
449	eno	0.019230769230769232	0.06847742922723794
450	3d_	0.0	0.061017597551644986
451	osa	0.0	0.013580719204284622
452	nsi	0.0	0.011189747513389442
453	l_w	0.0	0.009085692425401684
454	rma	0.0	0.10874139250191278
455	fro	0.0	0.3997704667176741
456	f6_	0.0	0.004303749043611324
457	b_t	0.0	0.004781943381790359
458	oma	0.019230769230769232	0.12327850038255547
459	ocr	0.0	0.001052027543993879
460	ect	0.0	0.17597551644988524
461	02m	0.0	9.563886763580719e-05
462	orm	0.0	0.10070772762050498
463	)_h	0.0	0.006025248661055853
464	is_	0.0	0.06369548584544758
465	eq_	0.0	0.3955623565416985
466	215	0.019230769230769232	0.009468247895944913
467	d10	0.0	0.02448355011476664
468	mun	0.0	0.006981637337413925
469	919	0.0	0.005164498852333588
470	qua	0.0	0.0048775822494261665
471	n_r	0.0	0.03624713083397092
472	17_	0.038461538461538464	0.10328997704667177
473	rom	0.0	0.4271231828615149
474	s10	0.0	0.028500382555470542
475	efo	0.0	0.00612088752869166
476	10x	0.0	0.9245409334353482
477	n_f	0.0	0.013006885998469778
478	pie	0.0	0.007077276205049732
479	23_	0.019230769230769232	0.0863618974751339
480	fem	0.0	0.021996939556235655
481	tig	0.0	0.004112471308339709
482	kd_	0.0	0.01807574598316756
483	c_a	0.0	0.03184774292272379
484	uns	0.0	0.013485080336648815
485	nig	0.0	0.00306044376434583
486	1-p	0.0	0.015971690895179802
487	d33	0.0	0.0018171384850803366
488	llc	0.0	0.0018171384850803366
489	rfa	0.0	0.0011476664116296864
490	ium	0.0	0.062165263963274674
491	kdo	0.0	0.019510328997704666
492	uc_	0.0	0.00306044376434583
493	ebe	0.0	0.0012433052792654934
494	and	0.0	0.07258990053557766
495	nop	0.0	0.0008607498087222647
496	equ	0.0	0.007938026013771997
497	epl	0.0	0.13571155317521041
498	adt	0.0	0.001052027543993879
499	acc	0.0	0.06943381790359603
500	ivo	0.0	0.0026778882938026014
501	s13	0.0	0.030508798775822493
502	sti	0.0	0.0625478194338179
503	set	0.0	0.01664116296863045
504	sma	0.0	0.04236801836266259
505	env	0.0	0.0034429992348890587
506	osi	0.0	0.034143075745983166
507	034	0.0	0.01128538638102525
508	14+	0.0	0.001434583014537108
509	neu	0.0	0.054609793420045905
510	idu	0.0	0.00851185921958684
511	-gf	0.0	0.001530221882172915
512	s9_	0.0	0.01090283091048202
513	e_m	0.0	0.053270849273144606
514	ism	0.0	0.0009563886763580719
515	lys	0.0	0.0065990818668706965
516	po-	0.0	0.00019127773527161438
517	rvi	0.0	0.005642693190512625
518	p_2	0.0	0.034908186687069624
519	bc_	0.8076923076923077	0.009181331293037491
520	ai_	0.0	0.0012433052792654934
521	an7	0.0	0.0002869166029074216
522	moc	0.0	0.03481254781943382
523	217	0.0	0.010998469778117827
524	4-p	0.0	0.002008416220351951
525	yg-	0.0	0.00019127773527161438
526	cni	0.0	0.00038255547054322876
527	uct	0.0	0.0052601377199693955
528	01_	0.0	0.12404361132364193
529	3m8	0.0	0.0002869166029074216
530	wt_	0.0	0.14986610558530988
531	nto	0.0	0.0012433052792654934
532	-a)	0.0	9.563886763580719e-05
533	les	0.0	0.016162968630451417
534	ney	0.0	0.015971690895179802
535	ug_	0.0	0.007077276205049732
536	ucl	0.0	0.03815990818668707
537	rve	0.0	0.004495026778882938
538	gy_	0.0	0.005547054322876817
539	-un	0.0	0.003538638102524866
540	20_	0.019230769230769232	0.11763580719204285
541	ove	0.0	0.022953328232593728
542	ign	0.019230769230769232	0.006407804131599082
543	03h	0.0	0.003347360367253252
544	tiv	0.019230769230769232	0.06981637337413925
545	pou	0.0	0.00784238714613619
546	a_c	0.0	0.05154934965570008
547	t_1	0.0	0.1303557765876052
548	2-g	0.0	0.0017214996174445293
549	bop	0.0	0.0008607498087222647
550	rep	0.019230769230769232	0.6606732976281561
551	re-	0.0	0.023527161438408568
552	cte	0.0	0.06618209640397858
553	wit	0.0	0.09965570007651109
554	iti	0.0	0.05413159908186687
555	970	0.0	0.0031560826319816373
556	tor	0.0	0.04007268553940321
557	fec	0.0	0.08425784238714613
558	ao_	0.0	0.04533282325937261
559	riv	0.0	0.056809487375669473
560	ivu	0.0	0.0002869166029074216
561	n_h	0.019230769230769232	0.009468247895944913
562	smg	0.0	0.0016258607498087223
563	cle	0.0	0.0944912012241775
564	mok	0.019230769230769232	0.002486610558530987
565	ary	0.0	0.07890206579954093
566	tia	0.0	0.048488905891354246
567	rco	0.0	0.010711553175210406
568	noc	0.019230769230769232	0.07000765110941086
569	duc	0.0	0.025057383320581484
570	h+3	0.0	0.00019127773527161438
571	l_i	0.0	0.008990053557765876
572	hod	0.0	0.0027735271614384087
573	fsp	0.0	0.00019127773527161438
574	e45	0.0	0.0005738332058148432
575	phe	0.0	0.10405508798775823
576	3_t	0.0	0.08817903596021423
577	c_k	0.0	0.006981637337413925
578	spr	0.0	0.011476664116296864
579	n-c	0.0	0.007459831675592961
580	ra_	0.0	0.031560826319816375
581	ias	0.0	0.008320581484315226
582	7_l	0.0	0.03940321346595256
583	hre	0.0	0.002869166029074216
584	41c	0.0	0.00019127773527161438
585	6g_	0.0	0.0009563886763580719
586	-a_	0.0	0.005068859984697781
587	igg	0.0	0.006312165263963275
588	lla	0.0	0.011572302983932671
589	d_f	0.0	0.03997704667176741
590	ple	0.0	0.1968247895944912
591	i_7	0.0	0.001434583014537108
592	197	0.0	0.013006885998469778
593	8_y	0.0	0.0008607498087222647
594	tub	0.0	0.02171002295332823
595	eur	0.019230769230769232	0.04083779648048967
596	ust	0.0	0.0021996939556235655
597	n_u	0.0	0.11629686304514154
598	d_3	0.0	0.046289211935730684
599	2_r	0.0	0.041124713083397095
600	fte	0.0	0.008990053557765876
601	nuc	0.0	0.036342769701606735
602	atg	0.0	0.012433052792654935
603	ixe	0.0	0.0037299158377964805
604	o_w	0.0	0.0011476664116296864
605	bra	0.0	0.02888293802601377
606	ehi	0.0	0.015110941086457537
607	u3f	0.0	0.0009563886763580719
608	s22	0.0	0.017884468247895944
609	fen	0.0	0.002582249426166794
610	rib	0.0	0.010807192042846213
611	k-o	0.0	0.00047819433817903597
612	ta_	0.0	0.03471690895179801
613	by_	0.0	0.00612088752869166
614	34+	0.0	0.01090283091048202
615	i_h	0.0	0.0021996939556235655
616	2_p	0.0	0.07431140015302219
617	tan	0.019230769230769232	0.04102907421576128
618	ich	0.0	0.08205814843152257
619	dna	0.0	0.007364192807957154
620	bh_	0.0	0.0002869166029074216
621	xtr	0.0	0.0031560826319816373
622	20)	0.0	0.0006694720734506504
623	847	0.0	0.0036342769701606732
624	met	0.0	0.02859602142310635
625	ffi	0.0	0.0005738332058148432
626	pre	0.0	0.11849655700076511
627	32_	0.0	0.06627773527161439
628	sev	0.0	0.014154552410099464
629	154	0.0	0.013389441469013007
630	nnt	0.0	0.00019127773527161438
631	p3_	0.0	0.0930566182096404
632	kno	0.019230769230769232	0.03146518745218057
633	fam	0.0	0.001052027543993879
634	r_-	0.0	0.0005738332058148432
635	lu_	0.0	0.02735271614384086
636	r_f	0.0	0.0034429992348890587
637	vid	0.019230769230769232	0.024770466717674064
638	49f	0.0	0.002486610558530987
639	ynj	0.0	0.00019127773527161438
640	t_o	0.0	0.005642693190512625
641	26_	0.0	0.08301453710788065
642	hig	0.0	0.01979724560061209
643	ch-	0.0	0.0006694720734506504
644	utr	0.0	0.010807192042846213
645	oss	0.0	0.0005738332058148432
646	rs_	0.0	0.06551262433052793
647	'-s	0.0	9.563886763580719e-05
648	y_e	0.0	0.006694720734506504
649	b_2	0.0	0.019605967865340475
650	amp	0.0	0.1806618209640398
651	t43	0.0	0.001052027543993879
652	ae_	0.0	0.002104055087987758
653	e_s	0.0	0.047915072685539406
654	urb	0.0	0.0029648048967100228
655	ios	0.0	0.002486610558530987
656	559	0.0	0.005547054322876817
657	stb	0.0	0.001052027543993879
658	kgr	0.0	0.001434583014537108
659	nt2	0.0	0.08215378729915838
660	3r_	0.0	0.0012433052792654934
661	a3_	0.0	0.011094108645753635
662	usi	0.0	0.11333205814843152
663	e_c	0.0	0.42186304514154555
664	s_i	0.0	0.03844682478959449
665	lm_	0.0	0.0007651109410864575
666	ria	0.0	0.03385615914307575
667	ib_	0.0	0.018649579188982402
668	obl	0.0	0.10271614384085692
669	eat	0.0	0.7295332823259373
670	mmo	0.0	0.010137719969395562
671	n_w	0.0	0.007364192807957154
672	lle	0.0	0.01874521805661821
673	43+	0.0	9.563886763580719e-05
674	t_a	0.019230769230769232	0.01501530221882173
675	cla	0.0	0.009659525631216526
676	caf	0.0	0.0023909716908951796
677	d_(	0.0	0.009181331293037491
678	h07	0.0	0.003347360367253252
679	ind	0.057692307692307696	0.028117827084927313
680	ebo	0.0	0.010807192042846213
681	6_m	0.0	0.01367635807192043
682	e_t	0.019230769230769232	0.03739479724560061
683	7_a	0.0	0.0065990818668706965
684	nas	0.0	0.10778500382555471
685	toh	0.0	0.006790359602142311
686	-20	0.0	0.029456771231828615
687	-mi	0.0	0.0016258607498087223
688	com	0.0	0.28108263198163735
689	0_1	0.0	0.016928079571537875
690	hno	0.0	0.0009563886763580719
691	det	0.0	0.0005738332058148432
692	50_	0.0	0.0770849273144606
693	x-b	0.0	0.00038255547054322876
