Importance	Ngram	Frequency in race Columns	Frequency in Non race Columns
30206	s60	0.0	0.0013390722142515542
30207	s6-	0.0	0.0001912960306073649
30208	s6)	0.0	9.564801530368245e-05
30209	s5w	0.0	0.0
30210	s5t	0.0	0.0
30211	s5s	0.0	0.0
30212	s5r	0.0	0.0
30213	s5p	0.0	0.0
30214	s5n	0.0	9.564801530368245e-05
30215	s5m	0.0	0.0
30216	s5k	0.0	0.0
30217	s5i	0.0	0.0
30218	s5d	0.0	0.0
30219	s5c	0.0	0.0
30220	s5b	0.0	0.00028694404591104734
30221	s5a	0.0	0.0003825920612147298
30222	s5_	0.0	0.004591104734576757
30223	s5]	0.0	0.0007651841224294596
30224	s5:	0.0	0.0
30225	s59	0.0	0.0012434241989478718
30226	sce	0.0	0.0020086083213773313
30227	scf	0.0	0.0001912960306073649
30228	scg	0.0	0.0
30229	skl	0.0	9.564801530368245e-05
30230	skx	0.0	0.0001912960306073649
30231	skw	0.0	9.564801530368245e-05
30232	skv	0.0	0.0
30233	sku	0.0	9.564801530368245e-05
30234	skt	0.0	0.0
30235	skr	0.0	9.564801530368245e-05
30236	skq	0.0	0.0001912960306073649
30237	skp	0.0	9.564801530368245e-05
30238	sko	0.0	0.001052128168340507
30239	skn	0.0	0.0001912960306073649
30240	skm	0.0	0.0014347202295552368
30241	skk	0.0	9.564801530368245e-05
30242	scj	0.0	0.0
30243	skj	0.0	0.0
30244	skh	0.0	0.00028694404591104734
30245	skg	0.0	0.0
30246	skf	0.0	0.0
30247	skd	0.0	0.0
30248	skc	0.0	0.0001912960306073649
30249	skb	0.0	0.0005738880918220947
30250	ska	0.018867924528301886	0.0
30251	sk_	0.0	0.001052128168340507
30252	sk;	0.0	0.0
30253	sk:	0.0	0.0
30254	sky	0.0	9.564801530368245e-05
30255	sl)	0.0	0.0
30256	sl+	0.0	0.0
30257	sl/	0.0	0.0
30258	sln	0.0	0.0
30259	slm	0.0	0.0
30260	sll	0.0	0.0
30261	slk	0.0	0.0006695361071257771
30262	sli	0.0	0.0009564801530368245
30263	slh	0.0	0.0
30264	slg	0.0	9.564801530368245e-05
30265	slf	0.0	0.0
30266	sld	0.0	0.0
30267	slc	0.0	0.0012434241989478718
30268	slb	0.0	0.0
30269	sl_	0.0	0.0005738880918220947
30270	sl:	0.0	0.0
30271	sl9	0.0	0.0
30272	sl8	0.0	0.0
30273	sl7	0.0	0.0
30274	sl6	0.0	0.0
30275	sl5	0.0	0.0
30276	sl4	0.0	9.564801530368245e-05
30277	sl3	0.0	9.564801530368245e-05
30278	sl2	0.0	0.0003825920612147298
30279	sl1	0.0	0.0007651841224294596
30280	sl0	0.0	0.0
30281	sk9	0.0	0.0
30282	sk8	0.0	0.00028694404591104734
30283	sk7	0.0	0.0
30284	sji	0.0	0.0001912960306073649
30285	sjg	0.0	9.564801530368245e-05
30286	sje	0.0	0.0
30287	sjd	0.0	0.0
30288	sjc	0.0	9.564801530368245e-05
30289	sjb	0.0	0.0
30290	sja	0.0	9.564801530368245e-05
30291	sj_	0.0	0.00028694404591104734
30292	sj9	0.0	0.0
30293	sj8	0.0	0.0
30294	sj7	0.0	0.0
30295	sj6	0.0	0.0
30296	sj5	0.0	0.0
30297	sj4	0.0	0.0
30298	sj3	0.0	9.564801530368245e-05
30299	sj2	0.0	9.564801530368245e-05
30300	sj1	0.0	0.00028694404591104734
30301	sj0	0.0	0.0
30302	sj-	0.0	0.0001912960306073649
30303	si’	0.0	0.0
30304	siz	0.0	0.0013390722142515542
30305	siy	0.0	0.0001912960306073649
30306	six	0.0	0.0009564801530368245
30307	siw	0.0	0.0001912960306073649
30308	sjh	0.0	0.0
30309	sjj	0.0	9.564801530368245e-05
30310	sk6	0.0	0.0
30311	sjl	0.0	0.0
30312	sk5	0.0	0.0001912960306073649
30313	sk4	0.0	0.0005738880918220947
30314	sk3	0.0	0.00028694404591104734
30315	sk2	0.0	0.0
30316	sk1	0.0	0.00047824007651841227
30317	sk0	0.0	0.00028694404591104734
30318	sk-	0.0	0.0020086083213773313
30319	sk+	0.0	0.0
30320	sk)	0.0	0.0
30321	sjö	0.0	9.564801530368245e-05
30322	sjã	0.0	0.0
30323	sjy	0.0	9.564801530368245e-05
30324	sjx	0.0	0.0
30325	sjw	0.0	0.0
30326	sjv	0.0	0.0
30327	sjt	0.0	9.564801530368245e-05
30328	sjs	0.0	0.0001912960306073649
30329	sjr	0.0	9.564801530368245e-05
30330	sjq	0.0	0.0
30331	sjp	0.0	9.564801530368245e-05
30332	sjo	0.0	0.0
30333	sjn	0.0	9.564801530368245e-05
30334	sjm	0.0	0.0
30335	slo	0.0	0.0006695361071257771
30336	slp	0.0	0.0
30337	slr	0.0	9.564801530368245e-05
30338	snp	0.0	0.0003825920612147298
30339	snn	0.0	0.0
30340	snm	0.0	0.0
30341	snl	0.0	0.0
30342	snk	0.0	9.564801530368245e-05
30343	snj	0.0	9.564801530368245e-05
30344	sni	0.0	0.0
30345	snh	0.0	0.0
30346	sng	0.0	9.564801530368245e-05
30347	snf	0.0	0.0
30348	sne	0.0	0.0
30349	snc	0.0	0.00028694404591104734
30350	snb	0.0	0.00028694404591104734
30351	sna	0.0	0.0005738880918220947
30352	sn_	0.0	0.0012434241989478718
30353	sn]	0.0	0.0
30354	sn:	0.0	0.0
30355	sn9	0.0	0.0
30356	sn8	0.0	0.0
30357	sn7	0.0	0.0
30358	sn6	0.0	0.0
30359	sn5	0.0	0.0
30360	sn4	0.0	0.0
30361	sn3	0.0	0.0
30362	sno	0.0	0.0001912960306073649
30363	sns	0.0	0.0001912960306073649
30364	sn1	0.0	0.00047824007651841227
30365	snt	0.0	0.0
30366	so;	0.0	0.0
30367	so:	0.0	0.0
30368	so9	0.0	0.0
30369	so8	0.0	0.0
30370	so7	0.0	0.0
30371	so6	0.0	0.0
30372	so5	0.0	9.564801530368245e-05
30373	so4	0.0	0.00028694404591104734
30374	so3	0.0	0.00028694404591104734
30375	so2	0.0	0.0006695361071257771
30376	so1	0.0	0.00047824007651841227
30377	so0	0.0	0.0
30378	so/	0.0	0.00047824007651841227
30379	so+	0.0	0.00028694404591104734
30380	so)	0.0	0.0007651841224294596
30381	so(	0.0	9.564801530368245e-05
30382	so#	0.0	0.0
30383	snz	0.0	9.564801530368245e-05
30384	sny	0.0	0.0
30385	snx	0.0	9.564801530368245e-05
30386	snw	0.0	9.564801530368245e-05
30387	snv	0.0	0.0
30388	snu	0.0	0.0015303682448589192
30389	sn2	0.0	0.0003825920612147298
30390	sn0	0.0	0.0
30391	sls	0.0	0.0001912960306073649
30392	smc	0.0	0.0011477761836441894
30393	sm]	0.0	0.0
30394	sm:	0.0	0.0
30395	sm9	0.0	0.0
30396	sm7	0.0	0.0
30397	sm6	0.0	0.0
30398	sm5	0.0	9.564801530368245e-05
30399	sm4	0.0	9.564801530368245e-05
30400	sm3	0.0	0.0
30401	sm2	0.0	9.564801530368245e-05
30402	sm1	0.0	0.0001912960306073649
30403	sm0	0.0	0.0
30404	sm/	0.0	0.0
30405	sm-	0.0	0.0
30406	sm+	0.0	0.0001912960306073649
30407	sm)	0.0	9.564801530368245e-05
30408	sm(	0.0	0.0
30409	slz	0.0	0.0
30410	sly	0.0	0.0007651841224294596
30411	slx	0.0	0.0
30412	slw	0.0	0.0
30413	slv	0.0	9.564801530368245e-05
30414	slu	0.0	0.0001912960306073649
30415	slt	0.0	9.564801530368245e-05
30416	smb	0.0	9.564801530368245e-05
30417	smd	0.0	0.0001912960306073649
30418	sn/	0.0	9.564801530368245e-05
30419	sme	0.0	9.564801530368245e-05
30420	sn-	0.0	0.0
30421	sn)	0.0	0.0001912960306073649
30422	sn&	0.0	9.564801530368245e-05
30423	smα	0.0	0.0
30424	smz	0.0	0.0001912960306073649
30425	smy	0.0	0.0001912960306073649
30426	smx	0.0	9.564801530368245e-05
30427	smw	0.0	9.564801530368245e-05
30428	smv	0.0	0.0
30429	smu	0.0	9.564801530368245e-05
30430	smt	0.0	0.0001912960306073649
30431	sms	0.0	0.0007651841224294596
30432	smr	0.0	0.0003825920612147298
30433	smq	0.0	0.0
30434	smp	0.0	9.564801530368245e-05
30435	smn	0.0	0.0006695361071257771
30436	sml	0.0	9.564801530368245e-05
30437	smk	0.0	0.0
30438	smj	0.0	0.0
30439	smi	0.0	0.0028694404591104736
30440	smh	0.0	0.0
30441	smg	0.0	0.0001912960306073649
30442	smf	0.0	9.564801530368245e-05
30443	siu	0.0	0.0009564801530368245
30444	siq	0.0	0.0
30445	sip	0.0	0.001912960306073649
30446	sf-	0.0	0.0001912960306073649
30447	se 	0.0	0.0
30448	se|	0.0	0.0
30449	sez	0.0	0.0001912960306073649
30450	seu	0.0	9.564801530368245e-05
30451	ses	0.0	0.00047824007651841227
30452	sep	0.0	0.0011477761836441894
30453	seo	0.0	0.0001912960306073649
30454	sej	0.0	9.564801530368245e-05
30455	sei	0.0	0.0003825920612147298
30456	seh	0.0	0.0001912960306073649
30457	seg	0.0	0.000860832137733142
30458	sef	0.0	0.0001912960306073649
30459	see	0.0	0.0005738880918220947
30460	sed	0.0	0.007269249163079866
30461	seb	0.0	0.0003825920612147298
30462	se]	0.0	0.0
30463	se;	0.0	0.0
30464	se:	0.0	0.0
30465	se9	0.0	0.0001912960306073649
30466	se8	0.0	0.0001912960306073649
30467	se7	0.0	0.0003825920612147298
30468	se6	0.0	0.0001912960306073649
30469	se4	0.0	0.0006695361071257771
30470	sf+	0.0	0.0
30471	sf/	0.0	0.0
30472	se2	0.0	0.0009564801530368245
30473	sf0	0.0	0.0001912960306073649
30474	sfm	0.0	0.0001912960306073649
30475	sfl	0.0	0.0
30476	sfi	0.0	0.0
30477	sfh	0.0	0.0
30478	sfg	0.0	0.0
30479	sff	0.0	9.564801530368245e-05
30480	sfd	0.0	0.0
30481	sfc	0.0	0.0
30482	sfb	0.0	0.0001912960306073649
30483	sfa	0.0	9.564801530368245e-05
30484	sf_	0.0	0.0023912003825920613
30485	sf[	0.0	0.0
30486	sf;	0.0	0.0
30487	sf:	0.0	0.0
30488	sf9	0.0	0.0
30489	sf8	0.0	9.564801530368245e-05
30490	sf7	0.0	0.00028694404591104734
30491	sf6	0.0	0.0005738880918220947
30492	sf5	0.0	0.00028694404591104734
30493	sf4	0.0	9.564801530368245e-05
30494	sf3	0.0	0.0007651841224294596
30495	sf2	0.0	0.00028694404591104734
30496	sf1	0.0	0.0007651841224294596
30497	se3	0.0	0.0013390722142515542
30498	se1	0.0	0.0018173122907699664
30499	sfo	0.0	0.001052128168340507
30500	sde	0.0	9.564801530368245e-05
30501	sdb	0.0	0.0
30502	sda	0.0	0.0001912960306073649
30503	sd_	0.0	0.0014347202295552368
30504	sd:	0.0	0.0
30505	sd8	0.0	0.0
30506	sd7	0.0	0.0
30507	sd6	0.0	0.0
30508	sd5	0.0	0.0
30509	sd4	0.0	0.0001912960306073649
30510	sd3	0.0	9.564801530368245e-05
30511	sd2	0.0	0.00028694404591104734
30512	sd1	0.0	0.0005738880918220947
30513	sd0	0.0	0.0
30514	sd/	0.0	0.0
30515	sd-	0.0	0.0001912960306073649
30516	sd)	0.0	0.0
30517	scz	0.0	0.0001912960306073649
30518	scy	0.0	0.0
30519	scw	0.0	0.0
30520	sct	0.0	9.564801530368245e-05
30521	scp	0.0	0.0001912960306073649
30522	scn	0.0	0.00047824007651841227
30523	sck	0.0	0.0
30524	sdd	0.0	9.564801530368245e-05
30525	sdf	0.0	0.0003825920612147298
30526	se0	0.0	0.0
30527	sdg	0.0	0.0
30528	se/	0.0	0.00028694404591104734
30529	se+	0.0	0.0
30530	se)	0.0	0.00028694404591104734
30531	se(	0.0	0.0
30532	se#	0.0	0.0
30533	sd 	0.0	0.0
30534	sdz	0.0	0.0
30535	sdy	0.0	0.0
30536	sdx	0.0	9.564801530368245e-05
30537	sdv	0.0	9.564801530368245e-05
30538	sdu	0.0	0.0031563845050215206
30539	sdt	0.0	0.0
30540	sds	0.0	9.564801530368245e-05
30541	sdr	0.0	9.564801530368245e-05
30542	sdq	0.0	0.0
30543	sdp	0.0	9.564801530368245e-05
30544	sdo	0.0	9.564801530368245e-05
30545	sdn	0.0	9.564801530368245e-05
30546	sdm	0.0	0.00028694404591104734
30547	sdl	0.0	0.0
30548	sdk	0.0	0.0
30549	sdi	0.0	9.564801530368245e-05
30550	sdh	0.0	9.564801530368245e-05
30551	sfn	0.0	0.0
30552	sfp	0.0	9.564801530368245e-05
30553	sik	0.0	9.564801530368245e-05
30554	shw	0.0	0.00028694404591104734
30555	shu	0.0	0.00047824007651841227
30556	sht	0.0	0.0014347202295552368
30557	shq	0.0	0.0001912960306073649
30558	shp	0.0	0.0018173122907699664
30559	sho	0.0	0.001052128168340507
30560	shl	0.0	0.0007651841224294596
30561	shk	0.0	0.0003825920612147298
30562	shj	0.0	0.0
30563	shh	0.0	0.0013390722142515542
30564	shg	0.0	0.000860832137733142
30565	shf	0.0	9.564801530368245e-05
30566	she	0.0	0.001912960306073649
30567	shd	0.0	0.0006695361071257771
30568	shb	0.0	0.00047824007651841227
30569	sh]	0.0	0.0
30570	sh:	0.0	0.0
30571	sh9	0.0	0.0
30572	sh8	0.0	0.0
30573	sh7	0.0	0.0
30574	sh6	0.0	9.564801530368245e-05
30575	sh5	0.0	9.564801530368245e-05
30576	sh4	0.0	0.00047824007651841227
30577	sh3	0.0	0.00028694404591104734
30578	shv	0.0	0.0006695361071257771
30579	shx	0.0	0.0001912960306073649
30580	sh1	0.0	0.0012434241989478718
30581	shy	0.0	0.00028694404591104734
30582	sij	0.0	0.0
30583	sii	0.0	0.0003825920612147298
30584	sih	0.0	0.001912960306073649
30585	sif	0.0	0.0012434241989478718
30586	sib	0.0	0.001052128168340507
30587	si:	0.0	0.0
30588	si9	0.0	9.564801530368245e-05
30589	si8	0.0	0.0
30590	si7	0.0	0.0
30591	si6	0.0	0.0
30592	si5	0.0	0.0
30593	si4	0.0	9.564801530368245e-05
30594	si3	0.0	0.00028694404591104734
30595	si2	0.0	0.00047824007651841227
30596	si1	0.0	0.00047824007651841227
30597	si0	0.0	0.0
30598	si-	0.0	0.0012434241989478718
30599	si)	0.0	0.0
30600	si'	0.0	0.0
30601	si#	0.0	9.564801530368245e-05
30602	shδ	0.0	9.564801530368245e-05
30603	shß	0.0	0.0
30604	shz	0.0	9.564801530368245e-05
30605	sh2	0.0	0.0006695361071257771
30606	sh0	0.0	0.0
30607	sfr	0.0	9.564801530368245e-05
30608	sgb	0.0	0.0
30609	sg9	0.0	0.0
30610	sg8	0.0	0.0
30611	sg7	0.0	9.564801530368245e-05
30612	sg6	0.0	0.0
30613	sg5	0.0	0.0
30614	sg4	0.0	0.0
30615	sg3	0.0	9.564801530368245e-05
30616	sg2	0.0	0.0005738880918220947
30617	sg1	0.0	0.0003825920612147298
30618	sg0	0.0	9.564801530368245e-05
30619	sg/	0.0	0.0
30620	sg-	0.0	9.564801530368245e-05
30621	sg+	0.0	0.0
30622	sg)	0.0	0.0
30623	sg#	0.0	0.0
30624	sfz	0.0	9.564801530368245e-05
30625	sfy	0.0	9.564801530368245e-05
30626	sfx	0.0	0.0
30627	sfw	0.0	9.564801530368245e-05
30628	sfv	0.0	9.564801530368245e-05
30629	sfu	0.0	0.0001912960306073649
30630	sft	0.0	0.0
30631	sfs	0.0	9.564801530368245e-05
30632	sga	0.0	0.0001912960306073649
30633	sgc	0.0	0.001912960306073649
30634	sh/	0.0	0.0
30635	sgd	0.0	0.0
30636	sh+	0.0	0.0
30637	sh)	0.0	0.0
30638	sh(	0.0	0.0
30639	sh#	0.0	0.0
30640	sgz	0.0	0.0
30641	sgy	0.0	0.0
30642	sgx	0.0	0.0
30643	sgw	0.0	0.0
30644	sgv	0.0	9.564801530368245e-05
30645	sgu	0.0	0.0
30646	sgt	0.0	9.564801530368245e-05
30647	sgr	0.0	0.0018173122907699664
30648	sgq	0.0	0.0001912960306073649
30649	sgp	0.0	0.0001912960306073649
30650	sgo	0.0	0.0
30651	sgn	0.0	0.0003825920612147298
30652	sgm	0.0	0.00028694404591104734
30653	sgl	0.0	0.00047824007651841227
30654	sgj	0.0	9.564801530368245e-05
30655	sgi	0.0	0.00047824007651841227
30656	sgh	0.0	0.0
30657	sgg	0.0	9.564801530368245e-05
30658	sgf	0.0	0.0
30659	s1e	0.0	0.0
30660	s1d	0.0	0.0
30661	s1c	0.0	0.0
30662	rnt	0.0	0.0
30663	ro0	0.0	0.0
30664	ro/	0.0	0.0
30665	ro-	0.0	0.0009564801530368245
30666	ro+	0.0	0.0001912960306073649
30667	ro)	0.0	9.564801530368245e-05
30668	ro'	0.0	0.0
30669	rny	0.0	0.0
30670	rnx	0.0	9.564801530368245e-05
30671	rnw	0.0	0.0
30672	rnv	0.0	9.564801530368245e-05
30673	rnu	0.0	0.0
30674	rns	0.0	9.564801530368245e-05
30675	rsw	0.0	9.564801530368245e-05
30676	rnr	0.0	0.0
30677	rnp	0.0	0.001052128168340507
30678	rno	0.0	0.00028694404591104734
30679	rnm	0.0	0.0001912960306073649
30680	rnl	0.0	0.0
30681	rnk	0.0	0.0001912960306073649
30682	rni	0.0	0.0005738880918220947
30683	rnh	0.0	0.0
30684	rng	0.0	0.0
30685	rnf	0.0	0.0006695361071257771
30686	rne	0.0	0.0015303682448589192
30687	ro1	0.0	0.00028694404591104734
30688	ro2	0.0	0.0003825920612147298
30689	ro3	0.0	9.564801530368245e-05
30690	ro4	0.0	0.0001912960306073649
30691	rp0	0.0	0.0
30692	rp/	0.0	0.0
30693	rp-	0.0	9.564801530368245e-05
30694	rp+	0.0	0.0
30695	rp)	0.0	0.0
30696	ro™	0.0	0.0
30697	roz	0.0	0.0023912003825920613
30698	roy	0.0	0.0001912960306073649
30699	rox	0.0	0.0016260162601626016
30700	ror	0.0	0.001052128168340507
30701	roq	0.0	0.0
30702	roo	0.0	0.0005738880918220947
30703	roj	0.0	9.564801530368245e-05
30704	roh	0.0	0.0003825920612147298
30705	rof	0.0	0.0014347202295552368
30706	roe	0.0	0.0011477761836441894
30707	rod	0.0	0.0013390722142515542
30708	roa	0.0	0.00047824007651841227
30709	ro]	0.0	0.0
30710	ro8	0.0	0.0
30711	ro7	0.0	0.0
30712	ro6	0.0	0.0
30713	ro5	0.0	0.0
30714	rnd	0.0	0.0
30715	rnc	0.0	0.0001912960306073649
30716	rnb	0.0	0.0
30717	rml	0.0	9.564801530368245e-05
30718	rmh	0.0	0.0
30719	rmg	0.0	0.0001912960306073649
30720	rmf	0.0	0.0
30721	rmd	0.0	0.0
30722	rmc	0.0	0.0003825920612147298
30723	rmb	0.0	0.0
30724	rm;	0.0	0.0
30725	rm:	0.0	0.0
30726	rm9	0.0	0.0
30727	rm8	0.0	9.564801530368245e-05
30728	rm7	0.0	9.564801530368245e-05
30729	rm6	0.0	0.0001912960306073649
30730	rm5	0.0	9.564801530368245e-05
30731	rm4	0.0	0.0003825920612147298
30732	rm3	0.0	9.564801530368245e-05
30733	rm2	0.0	0.0001912960306073649
30734	rm1	0.0	0.0001912960306073649
30735	rm/	0.0	9.564801530368245e-05
30736	rm-	0.0	9.564801530368245e-05
30737	rm)	0.0	0.0001912960306073649
30738	rm(	0.0	0.0
30739	rlx	0.0	9.564801530368245e-05
30740	rlv	0.0	9.564801530368245e-05
30741	rmk	0.0	0.0001912960306073649
30742	rmm	0.0	0.0
30743	rn;	0.0	0.0
30744	rmn	0.0	9.564801530368245e-05
30745	rn:	0.0	0.0
30746	rn9	0.0	0.0
30747	rn8	0.0	0.0
30748	rn7	0.0	0.0
30749	rn6	0.0	0.0
30750	rn5	0.0	0.0
30751	rn4	0.0	0.0
30752	rn3	0.0	0.0001912960306073649
30753	rn2	0.0	9.564801530368245e-05
30754	rn1	0.0	9.564801530368245e-05
30755	rn0	0.0	0.0
30756	rn/	0.0	9.564801530368245e-05
30757	rn-	0.0	0.0005738880918220947
30758	rn+	0.0	9.564801530368245e-05
30759	rn)	0.0	0.0
30760	rmz	0.0	0.0
30761	rmy	0.0	9.564801530368245e-05
30762	rmx	0.0	9.564801530368245e-05
30763	rmw	0.0	9.564801530368245e-05
30764	rmu	0.0	0.00028694404591104734
30765	rms	0.0	0.00028694404591104734
30766	rmr	0.0	9.564801530368245e-05
30767	rmp	0.0	0.0001912960306073649
30768	rp1	0.0	0.000860832137733142
30769	rp2	0.0	0.0003825920612147298
30770	rp3	0.0	0.0
30771	rs0	0.0	9.564801530368245e-05
30772	rs)	0.0	0.00047824007651841227
30773	rs(	0.0	0.0
30774	rrz	0.0	9.564801530368245e-05
30775	rry	0.0	0.0012434241989478718
30776	rrx	0.0	0.0
30777	rrw	0.0	0.0
30778	rrv	0.0	9.564801530368245e-05
30779	rru	0.0	9.564801530368245e-05
30780	rrt	0.0	0.0
30781	rrs	0.0	9.564801530368245e-05
30782	rrr	0.0	0.0
30783	rrp	0.0	0.00028694404591104734
30784	rrm	0.0	0.0003825920612147298
30785	rrl	0.0	0.0
30786	rrk	0.0	0.00028694404591104734
30787	rri	0.0	0.0005738880918220947
30788	rrh	0.0	0.0006695361071257771
30789	rrg	0.0	0.0
30790	rrf	0.0	9.564801530368245e-05
30791	rrd	0.0	0.0
30792	rrc	0.0	9.564801530368245e-05
30793	rrb	0.0	0.0001912960306073649
30794	rr_	0.0	0.0007651841224294596
30795	rs/	0.0	0.0001912960306073649
30796	rs2	0.0	0.0003825920612147298
30797	rr9	0.0	0.0
30798	rs3	0.0	0.00047824007651841227
30799	rsu	0.0	9.564801530368245e-05
30800	rss	0.0	0.0001912960306073649
30801	rsr	0.0	0.0
30802	rsq	0.0	0.0
30803	rsp	0.0	0.0006695361071257771
30804	rso	0.0	0.0015303682448589192
30805	rsn	0.0	0.0006695361071257771
30806	rsm	0.0	9.564801530368245e-05
30807	rsl	0.0	0.0
30808	rsh	0.0	0.0
30809	rsg	0.0	0.0
30810	rse	0.0	0.0013390722142515542
30811	rsb	0.0	9.564801530368245e-05
30812	rsa	0.0	0.0007651841224294596
30813	rs]	0.0	0.0
30814	rs;	0.0	0.0
30815	rs:	0.0	0.0
30816	rs9	0.0	0.0
30817	rs8	0.0	0.0
30818	rs7	0.0	0.00028694404591104734
30819	rs6	0.0	0.00028694404591104734
30820	rs5	0.0	9.564801530368245e-05
30821	rs4	0.0	0.00047824007651841227
30822	rr:	0.0	0.0
30823	rr8	0.0	0.0
30824	rp4	0.0	0.00028694404591104734
30825	rpz	0.0	0.0
30826	rpw	0.0	9.564801530368245e-05
30827	rpv	0.0	0.0003825920612147298
30828	rpu	0.0	0.0
30829	rpt	0.0	0.0003825920612147298
30830	rps	0.0	0.00028694404591104734
30831	rpr	0.0	9.564801530368245e-05
30832	rpp	0.0	0.0001912960306073649
30833	rpo	0.0	0.0005738880918220947
30834	rpn	0.0	9.564801530368245e-05
30835	rpk	0.0	0.00028694404591104734
30836	rpj	0.0	9.564801530368245e-05
30837	rpi	0.0	0.00028694404591104734
30838	rpg	0.0	0.0
30839	rpf	0.0	0.00028694404591104734
30840	rpd	0.0	0.0
30841	rpb	0.0	0.0001912960306073649
30842	rpa	0.0	0.001052128168340507
30843	rp_	0.0	0.0006695361071257771
30844	rp9	0.0	0.0
30845	rp8	0.0	0.0
30846	rp7	0.0	9.564801530368245e-05
30847	rp6	0.0	0.00028694404591104734
30848	rp5	0.0	0.00047824007651841227
30849	rpy	0.0	9.564801530368245e-05
30850	rq1	0.0	0.0
30851	rr6	0.0	0.0
30852	rq2	0.0	0.0
30853	rr5	0.0	0.0
30854	rr4	0.0	0.0
30855	rr3	0.0	0.0
30856	rr2	0.0	0.0
30857	rr1	0.0	9.564801530368245e-05
30858	rr0	0.0	9.564801530368245e-05
30859	rr/	0.0	0.0
30860	rr-	0.0	0.0
30861	rr)	0.0	0.0
30862	rr(	0.0	0.0
30863	rqy	0.0	0.0
30864	rqt	0.0	0.0
30865	rqr	0.0	0.0
30866	rqq	0.0	0.0
30867	rqp	0.0	0.0
30868	rqn	0.0	0.0
30869	rql	0.0	0.0
30870	rqk	0.0	0.0
30871	rqj	0.0	0.0
30872	rqc	0.0	9.564801530368245e-05
30873	rq_	0.0	0.0
30874	rq6	0.0	0.0
30875	rq4	0.0	9.564801530368245e-05
30876	rlu	0.0	0.0
30877	rlt	0.0	0.0
30878	rls	0.0	9.564801530368245e-05
30879	rhp	0.0	9.564801530368245e-05
30880	rhn	0.0	0.0
30881	rhm	0.0	9.564801530368245e-05
30882	rhl	0.0	0.0001912960306073649
30883	rhk	0.0	9.564801530368245e-05
30884	rhi	0.0	0.0003825920612147298
30885	rhh	0.0	0.0
30886	rhg	0.0	9.564801530368245e-05
30887	rhf	0.0	9.564801530368245e-05
30888	rhe	0.0	0.0009564801530368245
30889	rhd	0.0	9.564801530368245e-05
30890	rhc	0.0	9.564801530368245e-05
30891	rhb	0.0	9.564801530368245e-05
30892	rha	0.0	0.0011477761836441894
30893	rh_	0.0	0.0001912960306073649
30894	rh;	0.0	0.0
30895	rh9	0.0	0.0
30896	rh8	0.0	0.0
30897	rh7	0.0	0.0
30898	rh6	0.0	0.0
30899	rh5	0.0	0.0
30900	rh4	0.0	9.564801530368245e-05
30901	rh3	0.0	0.0001912960306073649
30902	rh1	0.0	0.0003825920612147298
30903	rho	0.0	0.00047824007651841227
30904	rhq	0.0	0.0
30905	rh-	0.0	0.00028694404591104734
30906	rhr	0.0	9.564801530368245e-05
30907	rid	0.0	0.0022955523672883787
30908	rib	0.0	0.0037302725968436155
30909	ri:	0.0	0.0
30910	ri8	0.0	0.0
30911	ri7	0.0	0.0
30912	ri6	0.0	0.0
30913	ri5	0.0	0.0
30914	ri4	0.0	0.0
30915	ri3	0.0	0.0003825920612147298
30916	ri2	0.0	0.0
30917	ri1	0.0	9.564801530368245e-05
30918	ri0	0.0	0.0
30919	ri/	0.0	9.564801530368245e-05
30920	ri-	0.0	0.0006695361071257771
30921	ri+	0.0	9.564801530368245e-05
30922	ri)	0.0	0.0
30923	rh∆	0.0	0.0
30924	rhz	0.0	9.564801530368245e-05
30925	rhy	0.0	0.00028694404591104734
30926	rhv	0.0	0.0
30927	rhu	0.0	9.564801530368245e-05
30928	rht	0.0	0.0
30929	rhs	0.0	0.0
30930	rh0	0.0	0.0
30931	rh)	0.0	0.0
30932	rii	0.0	0.0
30933	rg8	0.0	0.0
30934	rg6	0.0	9.564801530368245e-05
30935	rg5	0.0	9.564801530368245e-05
30936	rg4	0.0	9.564801530368245e-05
30937	rg3	0.0	9.564801530368245e-05
30938	rg2	0.0	9.564801530368245e-05
30939	rg1	0.0	0.000860832137733142
30940	rg0	0.0	9.564801530368245e-05
30941	rg/	0.0	0.0005738880918220947
30942	rg-	0.0	0.00028694404591104734
30943	rg+	0.0	0.0
30944	rg)	0.0	9.564801530368245e-05
30945	rfz	0.0	9.564801530368245e-05
30946	rfx	0.0	0.0
30947	rfw	0.0	0.0
30948	rfv	0.0	0.0001912960306073649
30949	rfu	0.0	0.0
30950	rft	0.0	9.564801530368245e-05
30951	rfs	0.0	9.564801530368245e-05
30952	rfr	0.0	0.0
30953	rfq	0.0	0.0
30954	rfp	0.0	0.001052128168340507
30955	rfo	0.0	0.0006695361071257771
30956	rfn	0.0	0.0
30957	rg7	0.0	0.0
30958	rg9	0.0	0.0
30959	rh(	0.0	0.0
30960	rg:	0.0	0.0
30961	rg™	0.0	0.0
30962	rgz	0.0	0.0
30963	rgy	0.0	9.564801530368245e-05
30964	rgx	0.0	0.0
30965	rgv	0.0	9.564801530368245e-05
30966	rgu	0.0	9.564801530368245e-05
30967	rgs	0.0	0.0
30968	rgr	0.0	0.0
30969	rgp	0.0	9.564801530368245e-05
30970	rgo	0.0	9.564801530368245e-05
30971	rgn	0.0	9.564801530368245e-05
30972	rgm	0.0	0.0001912960306073649
